repo,stars,repo_size_mb,issue_number,issue_title,issue_url,pr_number,pr_url,merged_at,additions,deletions,changed_files,is_merged
DataBiosphere/toil,919,35.8,3043,Detect insufficient resources and deadlocks more usefully,https://github.com/DataBiosphere/toil/pull/3043,3043,https://github.com/DataBiosphere/toil/pull/3043,2020-04-29T23:47:28Z,198,77,8,2020-04-29T23:47:28Z
DataBiosphere/toil,919,35.8,3012,Kubernetes Shared Caching,https://github.com/DataBiosphere/toil/pull/3012,3012,https://github.com/DataBiosphere/toil/pull/3012,2020-04-08T22:50:23Z,605,49,9,2020-04-08T22:50:23Z
DataBiosphere/toil,919,35.8,2982,Use file locks instead of PID polling to see if other processes sharing the cache are alive,https://github.com/DataBiosphere/toil/pull/2982,2982,https://github.com/DataBiosphere/toil/pull/2982,2020-02-24T20:41:10Z,254,90,8,2020-02-24T20:41:10Z
DataBiosphere/toil,919,35.8,2770,Revise caching more,https://github.com/DataBiosphere/toil/pull/2770,2770,https://github.com/DataBiosphere/toil/pull/2770,2019-09-27T01:09:53Z,2144,1345,16,2019-09-27T01:09:53Z
DataBiosphere/toil,919,35.8,1395,Securely propagate SSE-C keys when using AWS provisioner,https://github.com/DataBiosphere/toil/pull/1395,1395,https://github.com/DataBiosphere/toil/pull/1395,2016-12-21T22:00:51Z,152,55,7,2016-12-21T22:00:51Z
DataBiosphere/toil,919,35.8,1260,Appliance improvements,https://github.com/DataBiosphere/toil/pull/1260,1260,https://github.com/DataBiosphere/toil/pull/1260,2016-11-15T06:52:32Z,834,396,18,2016-11-15T06:52:32Z
DataBiosphere/toil,919,35.8,1128,Implement support for deferred functions (resolves #987),https://github.com/DataBiosphere/toil/pull/1128,1128,https://github.com/DataBiosphere/toil/pull/1128,2016-09-06T22:39:40Z,478,47,5,2016-09-06T22:39:40Z
DataBiosphere/toil,919,35.8,1064,Implement CGCloud-based provisioner for auto-scaling (resolves #600),https://github.com/DataBiosphere/toil/pull/1064,1064,https://github.com/DataBiosphere/toil/pull/1064,2016-07-29T17:36:33Z,1151,868,28,2016-07-29T17:36:33Z
DataBiosphere/toil,919,35.8,1040,Deconvolute job store creation and loading (resolves #785 et al),https://github.com/DataBiosphere/toil/pull/1040,1040,https://github.com/DataBiosphere/toil/pull/1040,2016-07-08T06:59:56Z,1241,821,20,2016-07-08T06:59:56Z
DataBiosphere/toil,919,35.8,956,"Add retry for S3, fix some AWS import/export issues",https://github.com/DataBiosphere/toil/pull/956,956,https://github.com/DataBiosphere/toil/pull/956,2016-06-09T16:07:18Z,383,409,6,2016-06-09T16:07:18Z
DataBiosphere/toil,919,35.8,802,"Implement auto-scaling (resolves #349, resolves #600)",https://github.com/DataBiosphere/toil/pull/802,802,https://github.com/DataBiosphere/toil/pull/802,2016-04-27T16:57:28Z,2839,1094,36,2016-04-27T16:57:28Z
DataBiosphere/toil,919,35.8,628,Fix slow restart against the AzureJobStore (resolves #584),https://github.com/DataBiosphere/toil/pull/628,628,https://github.com/DataBiosphere/toil/pull/628,2015-12-19T09:59:09Z,196,25,6,2015-12-19T09:59:09Z
DataBiosphere/toil,919,35.8,575,Update Azure template in contrib; fix hang in Azure job store's readFile (resolves #570),https://github.com/DataBiosphere/toil/pull/575,575,https://github.com/DataBiosphere/toil/pull/575,2015-11-24T07:43:16Z,171,34,12,2015-11-24T07:43:16Z
DataBiosphere/toil,919,35.8,521,"Use JSON for stats and logging (resolves #427, resolves #125)",https://github.com/DataBiosphere/toil/pull/521,521,https://github.com/DataBiosphere/toil/pull/521,2015-11-26T03:05:17Z,262,356,9,2015-11-26T03:05:17Z
DataBiosphere/toil,919,35.8,338,User module fixes,https://github.com/DataBiosphere/toil/pull/338,338,https://github.com/DataBiosphere/toil/pull/338,2015-09-01T20:39:58Z,214,182,6,2015-09-01T20:39:58Z
DataBiosphere/toil,919,35.8,1304,"Propagate worker logs to leader (resolves #1298, resolves #697)",https://github.com/DataBiosphere/toil/pull/1304,1304,https://github.com/DataBiosphere/toil/pull/1304,2016-12-15T20:00:54Z,306,171,7,2016-12-15T20:00:54Z
